112;ED;EDHK;KEL;FL100;41;Y;;N54224609;E010084254;E0010;101;250;;;5000;;;;;;WGE;KIEL/HOLTENAU;EDWW;EDVV
113;ED;EDHL;LBC;FL100;59;Y;;N53481932;E010430920;E0007;54;250;;;5000;;;;;;WGE;LUBECK/BLANKENSEE;EDWW;EDWW
114;ED;EDHO;;FL100;19;N;;N53415940;E009442580;E0000;33;250;;;;;;;;;WGE;AHRENLOHE;EDWW;EDVV
115;ED;EDJA;;FL100;97;N;;N47591980;E010142220;E0010;2064;250;;;5000;;;;;;WGE;MEMMINGEN/ALLGAU;EDMM;EDMM
116;ED;EDKB;;FL100;26;N;;N50460780;E007095040;W0010;197;250;;;;;;;;;WGE;BONN-HANGELAR;EDLL;EDVV
117;ED;EDKO;;FL100;24;N;;N51240900;E008383060;E0010;1510;250;;;;;;;;;WGE;BRILON/HOCHSAUERLAND;EDLL;EDVV
118;ED;EDKV;;FL100;35;N;;N50242040;E006314440;E0000;1896;250;;;;;;;;;WGE;DAHLEMER BINZ;EDLL;EDVV
119;ED;EDKZ;;FL100;38;N;;N51060360;E007355880;E0000;1548;250;;;;;;;;;WGE;MEINERZHAGEN;EDFF;EDUU
120;ED;EDLA;ZCA;FL100;30;N;;N51290000;E007535760;E0000;794;250;;;;;;;;;WGE;ARNSBERG-MENDEN;EDLL;EDVV
121;ED;EDLD;ZCV;FL100;29;N;;N51365880;E006515520;E0000;217;250;;;;;;;;;WGE;DINSLAKEN/SCHWARZE HEIDE;EDLL;EDVV
122;ED;EDLE;ESS;FL100;50;N;;N51240824;E006561424;W0020;424;250;;;;;;;;;WGE;ESSEN;EDLL;EDVV
123;ED;EDLH;;FL100;20;N;;N51412400;E007490000;E0000;190;250;;;;;;;;;WGE;HAMM/LIPPEWIESEN;EDLL;EDVV
124;ED;EDLI;BFE;FL100;24;N;;N51575340;E008324140;E0000;454;250;;;;;;;;;WGE;BIELEFELD;EDLL;EDVV
125;ED;EDLN;MGL;FL100;39;Y;;N51134928;E006301618;W0003;125;250;;;5000;;;;;;WGE;MONCHENGLADBACH;EDLL;EDVV
126;ED;EDLP;PAD;FL100;71;Y;;N51365072;E008365874;E0003;699;250;;;5000;;;;;;WGE;PADERBORN-LIPPSTADT;EDLL;EDVV
127;ED;EDLS;;FL100;32;N;;N51594500;E006502640;E0000;157;250;;;;;;;;;WGE;STADTLOHN-VREDEN;EDFF;EDUU
128;ED;EDLT;;FL100;22;N;;N51564080;E007462160;E0000;177;250;;;;;;;;;WGE;MUNSTER-TELGTE/MUNSTER;EDLL;EDVV
129;ED;EDLV;NRN;FL100;80;Y;;N51360869;E006083182;W0005;106;250;;;5000;;;;;;WGE;WEEZE/NIEDERRHEIN;EDLL;EDVV
