1838;BI;HO;HORNBJARG;N66244400;W022230200;;;W0206;WGE;BIRD;BIRD;;;;02988;H   N
1839;LF;HO;COLMAR HOUSSEN;N48080150;E007215800;;;E0000;WGE;LFEE;LFFF;;;;03800;H L  
1840;LK;HO;HOLESOV;N49184200;E017352400;;;E0020;WGE;LKAA;LKAA;;;;04730;H   N
1841;ED;HOF;HOF;N50170466;E011454102;;;E0020;WGE;EDFF;EDUU;;;;04840;H L  
1842;LF;HOL;VILLACOUBLAY VELIZY;N48435010;E001491380;;;W0027;WGE;LFFF;LFFF;;;;03150;H L N
1843;ED;HOZ;HOLZDORF;N51461140;E013055100;;;E0016;WGE;EDBB;EDBB;;;;04060;H M N
1844;EK;HP;ESBJERG;N55304117;E008244579;;;W0003;WGE;EKDK;EKDK;;;;03760;HOM  
1845;LF;HR;HERICOURT;N47334200;E006435610;;;W0009;WGE;LFEE;LFFF;;;;02890;H L N
1846;EG;HRW;HEATHROW;N51284399;W000273395;;;W0028;WGE;EGTT;EGTT;;;;04240;H L  
1847;BI;HS;HUSAVIK;N65553700;W017262000;;;W0171;WGE;BIRD;BIRD;;;;03290;H   N
1848;ES;HT;HAGFORS;N60063460;E013340300;;;E0008;WGE;ESAA;ESAA;;;;03450;H L N
1849;LP;HT;HORTA;N38311150;W028374618;;;W0128;WGE;LPPO;LPPO;;;;03600;H M  
1850;EN;HTK;HESTVIK;N69553498;E021001090;;;E0056;WGE;ENOR;ENOR;;;;03780;H   N
1851;ES;HU;HUDIKSVALL;N61450770;E017073700;;;E0035;WGE;ESAA;ESAA;;;;03510;H L  
1852;LD;HUM;HUMAC;N43171388;E016404242;;;E0010;WGE;LDZO;LDZO;;;;04120;H LW 
1853;BI;HV;HVAMMUR;N65380800;W018040400;;;W0170;WGE;BIRD;BIRD;;;;03570;H M  
1854;ED;HW;HANNOVER;N52280665;E009324720;;;E0010;WGE;EDWW;EDVV;;;;03580;H L  
1855;EF;HY;HOTEL-YANKEE;N62584777;E021484485;;;E0060;WGE;EFES;EFES;;;;04190;H M  
1856;EF;HYV;HYVINKAA;N60330967;E024425176;;;E0055;WGE;EFES;EFES;;;;03960;H M N
1857;EF;I;INDIA (HALLI);N61512813;E024503385;;;E0057;WGE;EFES;EFES;;;;04120;H L N
1858;LY;IA;INDJIJA;N45023506;E020042312;;;E0024;WGE;LYBA;LYBA;;;;04850;H   N
1859;LR;IAS;IASI;N47140338;E027344685;;;E0042;WGE;LRBB;LRBB;;;;03910;H M  
1860;ED;IGL;INGOLSTADT;N48441620;E011384080;;;E0012;WGE;EDMM;EDUU;;;;03450;H M  
1861;EF;IJ;INDIA-JULIETT (ILMAJOKI);N62402810;E022520893;;;E0050;WGE;EFES;EFES;;;;03820;H M N
1862;LG;IKA;IKARA;N37405794;E026204467;;;E0023;;LGGG;LGGG;;;;03220;H    
1863;EN;IL;ILSTAD;N67162784;E014431855;;;E0013;WGE;ENOR;ENOR;;;;03200;H M N
1864;LY;IL;LMM/SARAJEVO;N43501600;E018180500;;;E0019;WGE;LYBA;LYBA;;;;04050;H M N
1865;LJ;ILB;BISTRICA;N45335208;E014101908;;;E0012;WGE;LJLA;LJLA;;;;04140;H   N
1866;ED;ILM;ILLESHEIM;N49283200;E010232500;;;E0002;WGE;EDFF;EDUU;;;;04880;H M N
1867;EK;IN;SONDERBORG;N55011386;E009422316;;;E0002;WGE;EKDK;EKDK;;;;03160;H L  
1868;LF;ING;SAINT INGLEVERT;N50525940;E001443050;;;W0030;WGE;LFFF;LFFF;;;;03870;H   N
1869;LO;INN;INNSBRUCK;N47134803;E011240675;;;E0005;WGE;LOVV;LOVV;;;;04200;H M N
1870;LG;IOA;IOANNINA;N39413506;E020491541;;;E0020;;LGGG;LGGG;;;;03400;H    
1871;EG;IOF;FLOTTA ORKNEY;N58494800;W003083600;;;W0061;WGE;EGPX;EGPX;;;;03570;H L N
1872;BI;IS;ISAFJOERDUR;N66055400;W023022000;;;W0210;WGE;BIRD;BIRD;;;;03850;H L N
1873;LF;IS;AJACCIO CAMPO DELL ORO;N41535570;E008364350;;;E0000;WGE;LFMM;LFFF;;;;03410;H   N
1874;LI;ISA;TREVISO ISTRANA;N45415490;E012134210;;;E0007;WGE;LIMM;LIMM;;;;03400;H    
1875;EN;ISD;ISFJORD;N78034081;E013360112;;;E0001;WGE;ENOB;ENOB;;;;03040;H   N
1876;LF;ITR;ISTRES LE TUBE;N43313450;E004554740;;;W0012;WGE;LFMM;LFFF;;;;03905;H L N
1877;ED;ITZ;ITZEHOE;N53590360;E009341620;;;W0004;WGE;EDWW;EDVV;;;;03590;H M N
1878;EG;IVR;INVERNESS;N57322943;W004024548;;;W0060;WGE;EGPX;EGPX;;;;03280;H L  
1879;EG;IW;BEMBRIDGE;N50404908;W001061643;;;W0030;WGE;EGTT;EGTT;;;;04260;H LW 
1880;LE;IZA;IBIZA;N38545569;E001281348;;;W0012;WGE;LECB;LECB;;;;03940;H H  
1881;LW;IZD;OHRID;N41203440;E020491437;;;E0023;WGE;LWSS;LWSS;;;;04320;H  WN
1882;EF;J;JULIETT VARKAUS LMM RW14;N62112650;E027500901;;;E0072;WGE;EFES;EFES;;;;03550;H L  
1883;LY;JA;BEOGRAD;N44443450;E020283110;;;E0025;WGE;LYBA;LYBA;;;;03160;H   N
1884;BI;JAN;JAN MAYEN;N70574035;W008343309;;;W0133;WGE;BIRD;BIRD;;;;03620;H   N
1885;EF;JAN;JANNE;N61510439;E024382287;;;E0057;WGE;EFES;EFES;;;;04040;H M N
1886;LH;JBR;JASZBERENY;N47293753;E019534063;;;E0024;WGE;LHCC;LHCC;;;;05170;H   N
1887;ED;JEV;JEVER;N53310120;E008010840;;;W0008;WGE;EDWW;EDVV;;;;03900;H M N
1888;BG;JH;JULIANEHAV;N60432400;W046014600;;;W0287;WGE;BGGL;BIRD;;;;02650;H   N
1889;EF;JL;JULIET-LIMA (KUOPIO);N63044386;E027435818;;;E0074;WGE;EFES;EFES;;;;03870;H L N
1890;EF;JOE;JOENSUU;N62410981;E029281950;;;E0080;WGE;EFES;EFES;;;;03250;H M N
1891;EF;JP;JULIETT-PAPA (JOENSU) LOM RW28;N62381617;E029452687;;;E0082;WGE;EFES;EFES;;;;04010;H M A
1892;EF;JR;JULIETT-ROMEO VARKAUS LOM 14;N62133040;E027464962;;;E0072;WGE;EFES;EFES;;;;03700;H L  
1893;LE;JRZ;JEREZ;N36500408;W006005838;;;W0040;WGE;LECM;LECM;;;;04330;HO   
1894;LY;JST;NIS;N43252860;E021375270;;;E0026;WGE;LYBA;LYBA;;;;04050;H M N
1895;BG;JV;ILULISSAT/JACOBSHAVN;N69142911;W051042053;;;W0404;WGE;BGGL;BGGL;;;;03670;H    
1896;EG;JW;JERSEY;N49122129;W002131173;;;W0029;WGE;LFRR;LFFF;;;;03290;H L  
1897;ES;JX;VAXJO;N56594600;E014452660;;;E0030;WGE;ESAA;ESAA;;;;03490;H M  
1898;EF;JYV;JYVAESKYLA LOM RW30;N62204105;E025480113;;;E0070;WGE;EFES;EFES;;;;02960;HOM  
1899;EF;K;KILO (KAUHAJOKI);N62281000;E022260500;;;E0049;WGE;EFES;EFES;;;;04020;H M N
1900;LZ;K;KOSICE;N48382745;E021140024;;;E0040;WGE;LZBB;LZBB;;;;03850;H   N
1901;ES;KA;KARLSKOGA;N59190180;E014282650;;;E0020;WGE;ESAA;ESAA;;;;04070;H L N
1902;LA;KA;TIRANA;N41220300;E019434000;;;E0020;;LAAA;LAAA;;;;03800;H   N
1903;EF;KAI;KAIPI;N60544804;E027061289;;;E0067;WGE;EFES;EFES;;;;03400;H M N
1904;EF;KAJ;KAJAANI LOM RW07;N64162302;E027314752;;;E0076;WGE;EFPS;EFPS;;;;03370;H M A
1905;LJ;KAM;DOLSKO;N46061800;E014403167;;;E0012;WGE;LJLA;LJLA;;;;03280;H   N
1906;LD;KAV;KAVRAN;N44534327;E014002966;;;E0014;WGE;LDZO;LDZO;;;;02650;HO WA
1907;LB;KAZ;KOZLODUI;N43475000;E023404000;;;E0028;;LBSR;LBSR;;;;02600;H   N
1908;EN;KB;HALTVIK;N63070441;E007513923;;;W0023;WGE;ENOR;ENOR;;;;02750;H   N
1909;ED;KBA;KARLSRUHE/BADEN-BADEN;N48475267;E008055119;;;E0000;WGE;EDFF;EDUU;;;;04310;H M  
1910;EN;KBV;KOBBE;N69301874;E018491811;;;E0038;WGE;ENOR;ENOR;;;;02830;H M N
1911;EG;KD;KINNAIRDS HEAD;N57415400;W002000600;;;W0054;WGE;EGPX;EGPX;;;;03015;H   N
1912;ES;KD;KRISTIANSTAD;N55521624;E014044130;;;E0012;WGE;ESAA;ESAA;;;;03750;H L N
1913;LK;KD;RUZYNE (PRAHA) EAST;N50083400;E014363000;;;E0012;WGE;LKAA;LKAA;;;;03000;H   N
1914;LZ;KE;KOSICE;N48351721;E021125424;;;E0040;WGE;LZBB;LZBB;;;;04250;HO  A
1915;LG;KEF;KEFALLINIA;N38065083;E020301443;;;E0019;;LGGG;LGGG;;;;03180;H M  
1916;LG;KEK;KERKIRA;N39351649;E019544166;;;E0019;;LGGG;LGGG;;;;04030;H M  
1917;EF;KEM;KEMI LOM RW18;N65504726;E024361047;;;E0066;WGE;EFPS;EFPS;;;;03730;H M A
1918;EI;KER;KERRY;N52105576;W009312816;;;W0071;WGE;EISN;EISN;;;;03340;H L  
1919;BI;KF;KEFLAVIK;N63590600;W022435400;;;W0190;WGE;BIRD;BIRD;;;;03920;HO  A
1920;LO;KFT;KLAGENFURT;N46373054;E014320299;;;E0015;WGE;LOVV;LOVV;;;;03740;H M  
1921;EN;KG;KJERRINGNES;N68394456;E015282740;;;E0020;WGE;ENOR;ENOR;;;;04040;H   N
1922;ES;KG;KRAMFORS;N63072250;E017443170;;;E0028;WGE;ESAA;ESAA;;;;03260;H L N
1923;LQ;KG;KOBILJACA (SARAJEVO);N43525308;E018103723;;;E0021;WGE;LQSB;LQSB;;;;03575;HO WN
1924;LG;KHR;KAVALA MEGAS ALEXANDROS;N40553677;E024375735;;;E0027;;LGGG;LGGG;;;;03270;H M  
1925;LO;KI;KLAGENFURT;N46380064;E014225650;;;E0016;WGE;LOVV;LOVV;;;;03130;H M  
1926;ED;KIL;KIEL-HOLTENAU;N54223926;E010071208;;;E0010;WGE;EDWW;EDVV;;;;03530;H M  
1927;EG;KIM;HUMBERSIDE;N53342587;W000211294;;;W0033;WGE;EGTT;EGTT;;;;03650;H LW 
1928;EF;KIT;KITTILAE LOM RW34;N67372306;E024535088;;;E0070;WGE;EFPS;EFPS;;;;03280;H M  
1929;LG;KIT;KITHIRA;N36163627;E023005336;;;E0022;;LGGG;LGGG;;;;03720;H M  
1930;ES;KK;KARLSKOGA;N59241860;E014323960;;;E0020;WGE;ESAA;ESAA;;;;03260;H L N
1931;EN;KKS;KIRKENES;N69450279;E030065215;;;E0107;WGE;ENOR;ENOR;;;;03260;H   A
1932;LD;KLP;KOLOCEP;N42400942;E018011507;;;E0021;WGE;LDZO;LDZO;;;;03180;H  WN
1933;EI;KLY;KILLINEY;N53161042;W006062320;;;W0066;WGE;EISN;EISN;;;;03780;H M  
1934;ES;KM;KALMAR;N56445042;E016134006;;;E0035;WGE;ESAA;ESAA;;;;03660;H L  
1935;EN;KN;SKROVA;N68091008;E014385728;;;E0030;WGE;ENOR;ENOR;;;;02995;H MW 
1936;ES;KN;NORRKOPING KUNGSANGEN;N58351124;E016081100;;;E0020;WGE;ESAA;ESAA;;;;03770;H L N
1937;LY;KN;BELGRADE;N44534070;E020081010;;;E0025;WGE;LYBA;LYBA;;;;03800;H   N
1938;LK;KNE;KUNOVICE;N49024700;E017270600;;;E0020;WGE;LKAA;LKAA;;;;04340;H   N
1939;ED;KNG;KOENIG;N49454359;E009052955;;;W0001;WGE;EDFF;EDUU;;;;03550;H M  
1940;EI;KNK;CONNAUGHT NDB;N53534741;W008561320;;;W0072;WGE;EISN;EISN;;;;03640;H L  
1941;EF;KO;KO;N60525636;E026481015;;;E0063;WGE;EFES;EFES;;;;04000;H M N
1942;LD;KO;KOZALA;N45200469;E014264835;;;E0014;WGE;LDZO;LDZO;;;;03020;HOM  
1943;EF;KOR;KORSO LOM RW22;N60221968;E025040614;;;E0059;WGE;EFES;EFES;;;;03220;HOM  
1944;LG;KOR;KORINTHOS;N37554900;E022560900;;;E0021;;LGGG;LGGG;;;;03920;H    
1945;LD;KOS;KOSTAJNICA;N45140200;E016323000;;;E0018;WGE;LDZO;LDZO;;;;03160;H  WN
1946;LG;KOS;KOS;N36474359;E027051080;;;E0028;;LGGG;LGGG;;;;03110;H    
1947;BI;KP;KOPASKER;N66182700;W016274100;;;W0168;WGE;BIRD;BIRD;;;;04000;H M N
1948;EK;KP;KARUP;N56174751;E008580653;;;W0001;WGE;EKDK;EKDK;;;;03510;HOM  
1949;EN;KPG;KAUPANGER;N61103888;E007125289;;;W0021;WGE;ENOR;ENOR;;;;03030;H   N
1950;LG;KRC;KARPATHOS;N35251100;E027090000;;;E0027;;LGGG;LGGG;;;;03140;H L  
1951;LG;KRS;KARISTOS;N37593900;E024294200;;;E0025;;LGGG;LGGG;;;;02850;H   N
1952;EP;KRT;KARTUZY;N54173998;E018121002;;;E0026;WGE;EPWW;EPWW;;;;03530;H   N
1953;EF;KRU;KRUUNU;N63473048;E023102603;;;E0056;WGE;EFES;EFES;;;;03880;H M A
1954;EP;KRW;KRAKOW;N50054434;E019544610;;;E0027;WGE;EPWW;EPWW;;;;03530;HM   
1955;BG;KS;FISKENASSET;N63050000;W050410000;;;W0331;WGE;BGGL;BIRD;;;;03540;H   N
1956;EF;KS;KILO-SIERRA KUUSAMO LOM RW12;N66023199;E029053359;;;E0105;WGE;EFPS;EFPS;;;;03400;H M  
1957;EG;KS;KINLOSS;N57390147;W003351335;;;W0059;WGE;EGPX;EGPX;;;;03700;H L  
1958;ED;KSL;KASSEL;N51275343;E009272663;;;E0010;WGE;EDWW;EDVV;;;;03490;H M  
1959;LG;KSO;KASTORIA;N40264116;E021164561;;;E0022;;LGGG;LGGG;;;;03720;H    
1960;EN;KT;KATNES;N68250843;E017175492;;;E0031;WGE;ENOR;ENOR;;;;03550;H   N
1961;LG;KTA;KALAMATA;N37032700;E022011000;;;E0021;;LGGG;LGGG;;;;03480;H M N
1962;LO;KTI;INNSBRUCK;N47125594;E011014022;;;E0005;WGE;LOVV;LOVV;;;;04130;HOM  
1963;BG;KU;KOOK ISLANDS;N64041200;W052004700;;;W0349;WGE;BGGL;BIRD;;;;02980;H   N
1964;LK;KUN;KUNOVICE;N49064800;E017300500;;;E0020;WGE;LKAA;LKAA;;;;04160;H   N
1965;EF;KUR;KURKI KUOPIO LOM RW33;N62552088;E027524063;;;E0073;WGE;EFES;EFES;;;;03100;H M A
1966;EF;KV;HALLI LOM RW26;N61514587;E024585395;;;E0057;WGE;EFES;EFES;;;;03850;HOL A
1967;EN;KV;KVALSUND;N69484164;E019001110;;;E0044;WGE;ENOR;ENOR;;;;03620;H   N
1968;EG;KW;KIRKWALL;N58573336;W002535749;;;W0053;WGE;EGPX;EGPX;;;;03950;H MW 
1969;LO;KW;KLAGENFURT;N46400291;E014130571;;;E0015;WGE;LOVV;LOVV;;;;04050;H M  
1970;EF;KYM;KYMI;N60325300;E026544300;;;E0062;WGE;EFES;EFES;;;;03680;H M N
1971;LG;KZN;KOZANI;N40172000;E021503400;;;E0022;;LGGG;LGGG;;;;02910;H   N
1972;LG;KZO;KASTELORIZO;N36083290;E029343483;;;E0026;;LGGG;LGGG;;;;04160;H M  
1973;EF;L;LIMA (JYVAESKYLAE);N62230573;E025423833;;;E0063;WGE;EFES;EFES;;;;03060;HMM A
1974;EP;L;KRAKOW;N50045476;E019485258;;;E0026;WGE;EPWW;EPWW;;;;03790;H   A
1975;ES;L;LYCKSELE;N64321150;E018441280;;;E0034;WGE;ESAA;ESAA;;;;03700;H   N
1976;LH;L;BUDAPEST;N47270639;E019145022;;;E0025;WGE;LHCC;LHCC;;;;03570;H M N
1977;LK;L;LIBOC;N50071174;E014171175;;;E0012;WGE;LKAA;LKAA;;;;03720;HML A
2048;LE;LRD;LERIDA;N41331053;E000385288;;;W0015;WGE;LECB;LECB;;;;04040;H    
1978;LU;L;CHISINAU LMM RW26;N46554400;E028582000;;;E0040;;LUUU;LUUU;;;;04730;H MW 
1979;LZ;L;LOCAL;N49041956;E020162150;;;E0030;WGE;LZBB;LZBB;;;;02900;HM  A
1980;BI;LA;LANGHOLT;N65343600;W019291800;;;W0183;WGE;BIRD;BIRD;;;;03440;H M N
1981;EG;LA;LYNEHAM;N51302970;W002002177;;;W0033;WGE;EGTT;EGTT;;;;02820;H M  
1982;ES;LA;LOM ARLANDA;N59434630;E017564820;;;E0025;WGE;ESAA;ESAA;;;;04040;H L  
1983;LF;LA;LAVAL;N47583340;W000404480;;;W0026;WGE;LFFF;LFFF;;;;04010;H M N
1984;ED;LAA;NIEDERRHEIN;N51360607;E006102172;;;W0000;WGE;EDLL;EDVV;;;;03520;H MW 
1985;EF;LAA;LAANILA (OULO) LOM RW12;N64575876;E025124022;;;E0067;WGE;EFPS;EFPS;;;;03500;H M A
1986;ED;LAG;LAAGE;N53543962;E012213551;;;E0006;WGE;EDBB;EDBB;;;;03830;H M N
1987;LP;LAR;ARRUDA;N38593959;W009022540;;;W0052;WGE;LPPC;LPPC;;;;03820;H   N
1988;LI;LAT;LATINA;N41312800;E012563700;;;E0007;WGE;LIRR;LIRR;;;;03790;H L N
1989;ED;LAU;LICHTENAU;N51121543;E009412740;;;W0000;WGE;EDFF;EDUU;;;;03410;H M  
1990;EG;LAY;ISLAY;N55405829;W006145788;;;W0060;WGE;EGPX;EGPX;;;;03950;H L  
1991;ES;LB;ANGELHOLM;N56204760;E012455910;;;E0006;WGE;ESAA;ESAA;;;;03705;H L N
1992;EG;LBA;LEEDS BRADFORD;N53515397;W001391040;;;W0043;WGE;EGTT;EGTT;;;;04025;H L  
1993;ES;LC;LINKOPING;N58213000;E015300600;;;E0016;WGE;ESAA;ESAA;;;;02850;H M N
1994;LU;LC;BALTI LOM RWY15;N47525267;E027450007;;;E0040;;LUUU;LUUU;;;;07900;HOHW 
1995;LC;LCA;LARNACA;N34491800;E033331800;;;E0036;WGE;LCCC;LCCC;;;;04320;H   N
1996;EG;LCY;LONDON CITY;N51301566;E000040301;;;W0028;WGE;EGTT;EGTT;;;;03220;H LW 
1997;LE;LCZ;MURCIA-SAN JAVIER;N37403470;W000562140;;;W0019;WGE;LECB;LECB;;;;03810;HOM A
1998;LU;LD;CHISINAU LOM RW26;N46554800;E029004200;;;E0040;;LUUU;LUUU;;;;03980;H HW 
1999;EG;LE;LEICESTER;N52362300;W001020600;;;W0041;WGE;EGTT;EGTT;;;;03835;H L N
2000;EL;LE;LUXEMBOURG;N49382400;E006145400;;;W0010;WGE;EBBU;EBUR;;;;03180;H M  
2001;ES;LE;VASTERAS;N59394680;E016394880;;;E0025;WGE;ESAA;ESAA;;;;03330;HOL  
2002;LE;LEN;LEON;N42351180;W005385300;;;W0039;WGE;LECM;LECM;;;;03300;H   N
2003;LI;LEV;LEVALDIGI (CUNEO);N44323920;E007365539;;;W0003;WGE;LIMM;LIMM;;;;03710;H L N
2004;LF;LEZ;NICE COTE D AZUR;N43433140;E007193590;;;W0004;WGE;LFMM;LFFF;;;;03990;H   N
2005;ES;LF;RONNEBY;N56114240;E015144980;;;E0016;WGE;ESAA;ESAA;;;;03800;H M  
2006;EN;LF6;STATFJORD B;N61122500;E001495000;;;W0052;WGE;ENOR;ENOR;;;;06150;H   N
2007;ES;LG;SATENAS;N58271400;E012425510;;;E0020;WGE;ESAA;ESAA;;;;03090;H L  
2008;LF;LHO;LE HAVRE;N49355110;E000105180;;;W0033;WGE;LFFF;LFFF;;;;03460;H L N
2009;ED;LHR;LAHR;N48205545;E007484019;;;E0000;WGE;EDFF;EDUU;;;;03370;H M  
2010;ED;LI;DUSSELDORF;N51204916;E006532862;;;W0000;WGE;EDLL;EDVV;;;;04170;H L  
2011;EG;LIC;LICHFIELD;N52444800;W001431000;;;W0041;WGE;EGTT;EGTT;;;;05450;H   N
2012;EF;LIE;LIETO (TURKU) LOM RW26;N60311564;E022250710;;;E0047;WGE;EFES;EFES;;;;03610;HOM A
2013;LI;LIN;MILANO LINATE NDB;N45203962;E009171889;;;E0000;WGE;LIMM;LIMM;;;;03860;HOL A
2014;LG;LIO;LIMNOS;N39552900;E025145600;;;E0028;;LGGG;LGGG;;;;04290;H   N
2015;ED;LJ;COLOGNE/BONN;N50553740;E007034426;;;E0000;WGE;EDLL;EDVV;;;;03650;HOL  
2016;ES;LK;LIDKOPING;N58270200;E013071010;;;E0008;WGE;ESAA;ESAA;;;;03590;H L N
2017;LF;LK;LA COUBRE;N45414800;W001140000;;;W0027;WGE;LFBB;LFFF;;;;03034;H M N
2018;EN;LL;LEIRIN;N61005872;E009174759;;;W0011;WGE;ENOR;ENOR;;;;03420;H L N
2019;LF;LL;LILLE;N50345290;E003124810;;;W0022;WGE;LFFF;LFFF;;;;03320;H L N
2020;EH;LLS;LELYSTAD;N52275000;E005315700;;;W0015;WGE;EHAA;EHAA;;;;03260;H   N
2021;ES;LM;BORLANGE;N60232370;E015350490;;;E0020;WGE;ESAA;ESAA;;;;03970;H L  
2022;LF;LM;LE MANS;N47533690;E000101700;;;W0029;WGE;LFFF;LFFF;;;;03260;H M N
2023;ED;LMA;LIMA;N51221529;E006234173;;;W0010;WGE;EDLL;EDVV;;;;03110;H L  
2024;LF;LMT;AUCH;N43430300;E000361070;;;W0020;WGE;LFBB;LFFF;;;;04200;H M  
2025;LF;LMX;LES MUREAUX;N48595340;E001571450;;;W0027;WGE;LFFF;LFFF;;;;04060;H M N
2026;ES;LN;HULTSFRED;N57294230;E015562936;;;E0016;WGE;ESAA;ESAA;;;;03760;HOM  
2027;LF;LN;LANNION;N48430940;W003182800;;;W0041;WGE;LFRR;LFFF;;;;03450;H   N
2028;ES;LNA;LENA;N59322030;E017213000;;;E0033;WGE;ESAA;ESAA;;;;03300;H M N
2029;LO;LNZ;LINZ;N48141356;E014191842;;;E0012;WGE;LOVV;LOVV;;;;03270;H M A
2030;EK;LO;BILLUND;N55444013;E009164681;;;W0001;WGE;EKDK;EKDK;;;;03410;H    
2031;LF;LO;LO;N43130200;E000005000;;;W0026;WGE;LFBB;LFFF;;;;03520;H M N
2032;LP;LO;LISBOA;N38511134;W009055087;;;W0052;WGE;LPPC;LPPC;;;;04010;H M  
2033;LF;LOE;LIMOGES;N46014890;E001202190;;;W0020;WGE;LFBB;LFFF;;;;04240;H LW 
2034;EN;LON;LONGYEAR;N78145904;E015240436;;;E0030;WGE;ENOB;ENOB;;;;03500;H    
2035;LF;LOR;LORIENT LANN BIHOUE;N47454750;W003262650;;;W0040;WGE;LFRR;LFFF;;;;03590;H L N
2036;LD;LOS;LOSINJ;N44313755;E014282225;;;E0014;WGE;LDZO;LDZO;;;;04290;H  W 
2037;LF;LOU;METZ NANCY LORRAINE LMM RW22;N48595400;E006161700;;;W0009;WGE;LFFF;LFFF;;;;03880;H   N
2038;EI;LP;LOOP HEAD;N52333600;W009555400;;;W0073;WGE;EISN;EISN;;;;03115;H   N
2039;ES;LP;RONNEBY;N56202320;E015170970;;;E0016;WGE;ESAA;ESAA;;;;03180;H M  
2040;LF;LP;CHOLET;N47081100;W000501000;;;W0030;WGE;LFRR;LFFF;;;;03570;H L N
2041;LF;LPD;MONTLUCON-GUERET;N46180870;E002201360;;;W0021;WGE;LFBB;LFFF;;;;03980;H M A
2042;LI;LPD;LAMPEDUSA;N35300160;E012365720;;;E0006;WGE;LMMM;LMMM;;;;03730;H    
2043;EG;LPL;LIVERPOOL;N53202251;W002433043;;;W0040;WGE;EGTT;EGTT;;;;03495;H MW 
2044;LS;LPS;LES EPLATURES;N47050039;E006473570;;;W0000;WGE;LSAS;LSAS;;;;04030;H L  
2045;ED;LQ;LANDSBERG;N48054140;E011010780;;;E0008;WGE;EDMM;EDUU;;;;04480;H M N
2046;LM;LQA;LUQA;N35533000;E014321800;;;E0009;WGE;LMMM;LMMM;;;;04160;H    
2047;EN;LR;LAKSFORS;N65370308;E013173982;;;E0008;WGE;ENOR;ENOR;;;;03350;H L N
2049;LG;LRO;LEROS;N37110700;E026481000;;;E0023;;LGGG;LGGG;;;;04190;H M N
2050;EG;LS;LEE-ON-SOLENT;N50530000;W001064200;;;W0039;WGE;EGTT;EGTT;;;;04320;H   N
2051;EN;LS;LANGENSET;N61244050;E005531297;;;W0031;WGE;ENOR;ENOR;;;;03390;H   N
2052;EG;LS1;LUNDY ISLAND SOUTH;N51094200;W004391800;;;W0049;WGE;EGTT;EGTT;;;;02965;H   N
2053;LG;LSA;LARISSA;N39390000;E022260000;;;E0030;;LGGG;LGGG;;;;03620;H   N
2054;EG;LSH;LASHENDEN / HEADCORN;N51091700;E000385300;;;W0026;WGE;EGTT;EGTT;;;;03400;H L  
2055;EN;LST;LISTA;N58041765;E006411257;;;W0022;WGE;ENOR;ENOR;;;;03830;H   N
2056;LF;LSU;LIMOGES;N45465820;E001061920;;;W0020;WGE;LFBB;LFFF;;;;03200;H L  
2057;ES;LT;HALMSTAD;N56474906;E012503200;;;E0005;WGE;ESAA;ESAA;;;;03360;HOM  
2058;LF;LT;LE TOUQUET;N50321790;E001352200;;;W0020;WGE;LFFF;LFFF;;;;03580;H L  
2059;LF;LU;LE LUC LE CANNET;N43231270;E006313060;;;W0006;WGE;LFMM;LFFF;;;;03780;H M N
2060;LQ;LU;BANJA LUKA;N44574000;E017175100;;;E0020;WGE;LQSB;LQSB;;;;03970;H M N
2061;ES;LUE;LUNDE;N62524860;E017493620;;;E0038;WGE;ESAA;ESAA;;;;04270;H M N
2062;ED;LUP;LAUPHEIM;N48130480;E009543900;;;E0010;WGE;EDMM;EDUU;;;;04070;H M  
2063;EG;LUT;LUTON;N51534068;W000150918;;;W0035;WGE;EGTT;EGTT;;;;03450;H L N
2064;ED;LV;COLOGNE/BONN;N50481518;E007142481;;;E0000;WGE;EDLL;EDVV;;;;03270;HOL  
2065;ES;LV;ARVIKA;N59373010;E012375710;;;E0010;WGE;ESAA;ESAA;;;;03900;H L  
2066;EN;LVK;LEIRVIKA;N64262106;E011172239;;;W0003;WGE;ENOR;ENOR;;;;02845;H M N
2067;LG;LVO;MITILINI;N39030300;E026362400;;;E0025;;LGGG;LGGG;;;;03970;H M N
2068;ED;LW;COLOGNE/BONN;N50535390;E007151026;;;E0000;WGE;EDLL;EDVV;;;;03005;HOL  
2069;EL;LW;LUXEMBOURG;N49364600;E006103000;;;W0010;WGE;EBBU;EBUR;;;;04040;H M  
2070;EP;LW;LESZNO;N51502400;E016322400;;;E0018;WGE;EPWW;EPWW;;;;04710;H   N
2071;ES;LX;ESKILSTUNA;N59163170;E016424730;;;E0025;WGE;ESAA;ESAA;;;;04020;H M N
2072;LF;LXI;LUXEUIL SAINT SAUVEUR;N47474770;E006223070;;;W0009;WGE;LFFF;LFFF;;;;03635;H M N
2073;ED;LYE;LUBECK;N53480297;E010414509;;;E0000;WGE;EDWW;EDVV;;;;03940;H M N
2074;LF;LYS;LYON/SAT;N45354310;E005061900;;;W0011;WGE;LFMM;LFFF;;;;04050;H L N
2075;EG;LYX;LYDD;N50581779;E000571903;;;W0030;WGE;EGTT;EGTT;;;;03970;H   N
2076;EF;M;MIKE;N63442399;E023090624;;;E0062;WGE;EFES;EFES;;;;04110;H MW 
2077;LH;M;BUDAPEST;N47252624;E019153870;;;E0025;WGE;LHCC;LHCC;;;;04030;H   N
2078;BG;MA;MANIITSOQ;N65242400;W052551561;;;W0363;WGE;BGGL;BGGL;;;;03910;H M  
