620;LF;RBT;RAMBOUILLET;N48391420;E001593920;;;W0020;WGE;LFFF;LFFF;;;00604;RBT;N48391420;E001593920;11470;258;;2
621;LI;RCA;REGGIO CALABRIA;N38043304;E015384378;;;E0013;WGE;LIRR;LIRR;;;00055;RCA;N38043304;E015384378;11100;230;;0
622;LI;RCH;RONCHI DEI LEGIONARI;N45494734;E013284902;;;E0010;WGE;LIMM;LIMM;;;00074;RCH;N45494734;E013284902;11420;320;;1
624;LG;RDS;RHODOS;N36202800;E028045700;;;E0028;;LGGG;LGGG;;;01575;RDS;N36202800;E028045700;11580;;;2
626;LF;REN;RENNES SAINT JACQUES;N48040930;W001443000;;;W0030;WGE;LFRR;LFFF;;;00124;REN;N48040930;W001443000;10925;;;2
627;LE;RES;REUS;N41085890;E001101604;;;W0020;WGE;LECB;LECB;;;00272;RES;N41085890;E001101604;11420;362;;0
628;ED;RID;RIED;N49465409;E008322935;;;E0010;WGE;EDFF;EDUU;;;00328;RID;N49465409;E008322935;11220;105;;2
631;LD;RJK;RIJEKA;N45132684;E014340106;;;E0010;WGE;LDZO;LDZO;;;00360;RJK;N45132684;E014340106;11780;284;;2
632;EH;RKN;REKKEN;N52075951;E006454996;;;W0001;WGE;EHAA;EHAA;;;00137;RKN;N52075951;E006454996;11680;216;;2
633;LF;RLP;ROLAMPONT;N47542270;E005145700;;;W0012;WGE;LFEE;LFFF;;;01490;RLP;N47542270;E005145700;11730;000;;2
637;EF;ROI;ROVANI;N66334514;E025491347;;;E0090;WGE;EFPS;EFPS;;;00661;ROI;N66334514;E025491347;11770;586;;2
638;LI;ROM;ROM;N41481650;E012351710;;;E0011;WGE;LIRR;LIRR;;;00341;ROM;N41481650;E012351710;11080;437;;0
641;EN;RS;ROST;N67313941;E012060188;;;E0010;WGE;ENOR;ENOR;;;00033;RS;N67313941;E012060188;11350;492;;2
642;EH;RTM;ROTTERDAM;N51582531;E004285149;;;W0010;WGE;EHAA;EHAA;;;00034;RTM;N51582531;E004285149;11040;219;;2
643;EF;RUS;RUSKO;N60305469;E022152350;;;E0050;WGE;EFES;EFES;;;00187;RUS;N60305469;E022152350;11550;472;;2
644;EN;RVK;ROERVIK;N64501490;E011084832;;;W0003;WGE;ENOR;ENOR;;;00070;RVK;N64501490;E011084832;11270;438;;2
646;EP;RZE;RZESZOW;N50063546;E022055586;;;E0040;WGE;EPWW;EPWW;;;00689;RZE;N50063546;E022055586;11620;326;;2
647;EG;SAB;ST. ABBS;N55542700;W002122300;;;W0042;WGE;EGPX;EGPX;;;00760;SAB;N55542700;W002122300;11250;419;;2
649;LH;SAG;SAJOHIDVEG;N48002870;E020594677;;;E0027;WGE;LHCC;LHCC;;;00374;SAG;N48002870;E020594677;11440;389;;2
651;EG;SAM;SOUTHAMPTON;N50571890;W001204219;;;W0029;WGE;EGTT;EGTT;;;00066;SAM;N50571890;W001204219;11335;;;2
652;LG;SAM;SAMOS;N37411500;E026542700;;;E0034;;LGGG;LGGG;;;00030;SAM;N37411500;E026542700;11160;570;;0
654;LG;SAT;SAT;N37550048;E023545184;;;E0030;;LGGG;LGGG;;;00051;SAT;N37550048;E023545184;10960;144;;2
655;LR;SAT;SATU MARE;N47433869;E022533794;;;E0033;WGE;LRBB;LRBB;;;00535;SAT;N47433869;E022533794;10840;000;;3
657;LF;SAV;SAVERNE;N48474648;E007265273;;;E0000;WGE;LFEE;LFFF;;;01021;SAV;N48474648;E007265273;11045;254;;2
659;LO;SBG;SALZBURG;N48000930;E012533394;;;E0011;WGE;LOVV;LOVV;;;01494;SBG;N48000880;E012533437;11380;000;;1
660;LR;SCV;SUCEAVA;N47402037;E026213900;;;E0040;WGE;LRBB;LRBB;;;01411;SCV;N47402037;E026213900;11230;304;;3
661;EN;SDA;SEIDA;N70140332;E028041270;;;E0099;WGE;ENOR;ENOR;;;00941;SDA;N70140332;E028041270;11360;;;2
665;LI;SES;SESTRI;N44250240;E008492500;;;E0004;WGE;LIMM;LIMM;;;00032;SES;N44250280;E008492500;10860;266;;1
667;EG;SFD;SEAFORD;N50453800;E000071900;;;W0023;WGE;EGTT;EGTT;;;00300;SFD;N50453800;E000071900;11700;501;;2
670;LP;SGR;SAGRES;N37050165;W008564716;;;W0048;WGE;LPPC;LPPC;;;00500;SGR;N37050165;W008564716;11390;;;3
671;EI;SHA;SHANNON;N52431564;W008530677;;;W0071;WGE;EISN;EISN;;;00130;SHA;N52431564;W008530677;11330;500;;2
673;EP;SIE;SIEDLCE;N52091936;E022120285;;;E0036;WGE;EPWW;EPWW;;;00591;SIE;N52091936;E022120285;11470;414;;2
674;LE;SIE;SOMOSIERRA;N41090613;W003361681;;;W0030;WGE;LECM;LECM;;;05659;SIE;N41090605;W003361745;11540;595;;1
675;LI;SIE;SIENA AMPUGNANO;N43151010;E011151090;;;E0011;WGE;LIMM;LIMM;;;00637;SIE;N43151010;E011151090;11020;000;;3
676;EN;SIG;SIGDAL;N60005422;E009374820;;;W0000;WGE;ENOR;ENOR;;;02410;SIG;N60005422;E009374820;11770;424;;2
678;LW;SIN;SINKO;N41585100;E022215600;;;E0026;WGE;LWSS;LWSS;;;03891;SIN;N41585100;E022215600;11145;;;2
679;LS;SIO;SION;N46125581;E007171952;;;W0000;WGE;LSAS;LSAS;;;01594;SIO;N46125581;E007171952;11215;184;;1
680;LG;SIT;SITIA;N35040200;E026114300;;;E0021;;LGGG;LGGG;;;02133;SIT;N35040200;E026114300;11330;334;;2
681;ES;SKA;SKELLEFTEA;N64373600;E021044540;;;E0060;WGE;ESAA;ESAA;;;00174;SKA;N64373600;E021044540;11340;272;;2
682;EN;SKG;SKAGEN;N68344207;E015020573;;;E0019;WGE;ENOR;ENOR;;;00034;SKG;N68344207;E015020573;11280;565;;2
683;EN;SKI;SKIEN;N59111690;E009341304;;;W0009;WGE;ENOR;ENOR;;;00491;SKI;N59111690;E009341304;11360;393;;2
684;LW;SKJ;SKOPJE;N41560600;E021375000;;;E0025;WGE;LWSS;LWSS;;;00787;SKJ;N41560600;E021375000;11280;000;;2
686;LG;SKP;SKOPELOS;N39105031;E023365735;;;E0025;;LGGG;LGGG;;;01195;SKP;N39105031;E023365735;11340;000;;2
688;LZ;SLC;SLIAC;N48271167;E019065707;;;E0030;WGE;LZBB;LZBB;;;01670;SLC;N48271167;E019065707;11400;510;;2
690;LE;SLL;SABADELL;N41311147;E002063510;;;W0011;WGE;LECB;LECB;;;00499;SLL;N41311196;E002063511;11200;352;;0
691;ES;SLU;LULEA;N65322480;E022080330;;;E0070;WGE;ESAA;ESAA;;;00058;SLU;N65322480;E022080330;11510;486;;1
692;LI;SME;SMERALDA;N40532414;E009300426;;;E0004;WGE;LIRR;LIRR;;;00064;SME;N40532458;E009300202;11390;360;;2
694;LY;SMI;MITROVICA;N45003410;E019255080;;;E0024;WGE;LYBA;LYBA;;;00262;SMI;N45003410;E019255080;11700;350;;2
695;LG;SNI;SANTORINI;N36234600;E025285900;;;E0031;;LGGG;LGGG;;;00072;SNI;N36234600;E025285900;11040;212;;0
696;LE;SNR;SANTANDER;N43265921;W003540868;;;W0030;WGE;LECM;LECM;;;00164;SNR;N43265874;W003540897;11530;312;;0
697;LP;SNT;PORTO SANTO;N33052548;W016210228;;;W0080;WGE;LPPC;LPPC;;;00367;SNT;N33052548;W016210228;11490;;;2
698;LO;SNU;SOLLENAU;N47522955;E016171837;;;E0017;WGE;LOVV;LOVV;;;00891;SNU;N47522955;E016171837;11550;325;;1
700;LB;SOF;SOFIA;N42415500;E023232300;;;E0030;;LBSR;LBSR;;;01772;SOF;N42415500;E023232300;11260;330;;2
701;EN;SOG;SOGNDAL;N61090067;E007093507;;;W0020;WGE;ENOR;ENOR;;;01652;SOG;N61090067;E007093507;11420;500;;2
702;LI;SOR;SORRENTO;N40345719;E014200651;;;E0012;WGE;LIRR;LIRR;;;01653;SOR;N40345719;E014200651;11220;273;;2
705;LG;SPA;SPA;N37550480;E023561680;;;E0030;;LGGG;LGGG;;;00051;SPA;N37550480;E023561680;11750;285;;2
706;EB;SPI;SPRIMONT;N50305310;E005372449;;;W0007;WGE;EBBU;EBUR;;;00966;SPI;N50305310;E005372449;11310;220;;2
707;EH;SPL;SCHIPHOL;N52195572;E004445958;;;W0009;WGE;EHAA;EHAA;;;-12;SPL;N52195572;E004445958;10840;218;;2
708;LD;SPL;SPLIT;N43294769;E016181700;;;E0016;WGE;LDZO;LDZO;;;00734;SPL;N43294769;E016181700;11570;426;;2
709;LS;SPR;ST PREX;N46280729;E006265299;;;W0000;WGE;LSAS;LSAS;;;01252;SPR;N46280729;E006265299;11390;360;;2
710;EH;SPY;SPIJKERBOOR;N52322501;E004511361;;;W0009;WGE;EHAA;EHAA;;;00026;SPY;N52322501;E004511361;11330;340;;2
714;LI;SRN;SARONNO;N45384845;E009012226;;;E0002;WGE;LIMM;LIMM;;;00814;SRN;N45384845;E009012226;11370;305;;2
716;LE;SSE;SAN SEBASTIAN DE LOS REYES;N40324714;W003343069;;;W0028;WGE;LECM;LECM;;;02012;SSE;N40324712;W003343133;11785;;;1
717;LE;SSN;SAN SEBASTIAN;N43184031;W001494941;;;W0028;WGE;LECM;LECM;;;00804;SSN;N43184070;W001494981;11790;469;;0
718;EN;STD;STORD;N59471443;E005203963;;;W0027;WGE;ENOR;ENOR;;;00222;STD;N59471443;E005203963;11340;334;;2
719;LE;STG;SANTIAGO;N42553675;W008253141;;;W0052;WGE;LECM;LECM;;;01283;STG;N42553612;W008253118;11640;000;;2
720;LR;STJ;STREJNIC;N44550682;E025583730;;;E0042;WGE;LRBB;LRBB;;;00653;STJ;N44550682;E025583730;11320;322;;2
721;EG;STN;STORNOWAY;N58122501;W006105897;;;W0067;WGE;EGPX;EGPX;;;00250;STN;N58122501;W006105897;11510;466;;2
722;EN;STO;STOKKA;N65573753;E012281001;;;E0002;WGE;ENOR;ENOR;;;00137;STO;N65573753;E012281001;11200;454;;2
723;LO;STO;STOCKERAU;N48250169;E016010694;;;E0017;WGE;LOVV;LOVV;;;00750;STO;N48250151;E016010753;11300;387;;2
724;LF;STP;SAINT TROPEZ;N43131010;E006360650;;;E0000;WGE;LFMM;LFFF;;;01089;STP;N43131010;E006360650;11650;417;;2
725;LF;STR;STRASBOURG ENTZHEIM;N48301940;E007341910;;;W0002;WGE;LFEE;LFFF;;;00577;STR;N48301940;E007341910;11560;342;;2
726;EG;STU;STRUMBLE;N51594100;W005022500;;;W0045;WGE;EGTT;EGTT;;;00600;STU;N51594100;W005022500;11310;411;;2
728;LG;SUD;SOUDA;N35312700;E024103200;;;E0029;;LGGG;LGGG;;;00530;SUD;N35312700;E024103200;10860;197;;0
729;EP;SUI;SLUBICE;N52224748;E014350817;;;E0013;WGE;EPWW;EPWW;;;00098;SUI;N52224748;E014350817;11670;273;;1
731;EG;SUM;SUMBURGH;N59524352;W001171152;;;W0047;WGE;EGPX;EGPX;;;00084;SUM;N59524352;W001171152;11735;;;2
732;ES;SUM;STORUMAN;N64571960;E017422970;;;E0055;WGE;ESAA;ESAA;;;00968;SUM;N64571980;E017422800;11630;315;;2
733;ES;SUN;SUNDSVALL;N62314240;E017265540;;;E0040;WGE;ESAA;ESAA;;;00055;SUN;N62314240;E017265540;11310;579;;2
734;ES;SUP;STURUP;N55320430;E013224620;;;E0020;WGE;ESAA;ESAA;;;00249;SUP;N55320430;E013224620;11300;439;;2
735;EP;SUW;SUWALKI;N54041080;E022540091;;;E0038;WGE;EPWW;EPWW;;;00617;SUW;N54041080;E022540091;11770;411;;2
736;EN;SVA;SVENSHEIA;N58050419;E007542991;;;W0018;WGE;ENOR;ENOR;;;00410;SVA;N58050419;E007542991;11210;425;;2
737;ES;SVD;SVEDA;N56100790;E012342560;;;E0015;WGE;ESAA;ESAA;;;00039;SVD;N56100790;E012342560;11620;000;;2
738;EF;SVL;LINNA;N61570965;E028545062;;;E0086;WGE;EFES;EFES;;;00343;SVL;N61570965;E028545062;11790;;;2
739;LE;SVL;SEVILLA;N37254038;W005454395;;;W0037;WGE;LECM;LECM;;;00404;SVL;N37254016;W005454385;11370;;;2
740;LH;SVR;SAGVAR;N46494122;E018070405;;;E0023;WGE;LHCC;LHCC;;;00502;SVR;N46494122;E018070405;11770;000;;1
741;EG;SWB;SWB;N52475281;W002394515;;;W0042;WGE;EGTT;EGTT;;;00269;SWB;N52475281;W002394515;11680;250;;2
748;LI;TAQ;TARQUINIA;N42125420;E011435740;;;E0005;WGE;LIRR;LIRR;;;00076;TAQ;N42125420;E011435740;11180;223;;1
752;LI;TEA;TEANO;N41174836;E013581443;;;E0011;WGE;LIRR;LIRR;;;03301;TEA;N41174836;E013581443;11290;324;;2
753;ES;TEB;TEBBY;N59315406;E018121200;;;E0040;WGE;ESAA;ESAA;;;00197;TEB;N59315406;E018121200;11710;468;;2
754;LI;TES;TESSERA;N45310920;E012220560;;;E0007;WGE;LIMM;LIMM;;;00000;TES;N45310920;E012220560;11530;328;;0
755;EN;TGA;TOLGA;N62274187;E010524375;;;W0006;WGE;ENOR;ENOR;;;03377;TGA;N62274187;E010524375;11740;402;;2
756;LG;TGG;TANAGRA;N38201700;E023332996;;;E0024;;LGGG;LGGG;;;00000;TGG;N38201700;E023332996;11180;000;;1
757;LR;TGJ;TARGU JIU;N45033887;E023200266;;;E0031;WGE;LRBB;LRBB;;;01030;TGJ;N45033887;E023200266;11530;399;;3
758;ED;TGL;BERLIN-TEGEL;N52334139;E013171521;;;E0020;WGE;EDBB;EDBB;;;00118;TGL;N52334139;E013171521;11230;269;;2
761;EG;TIR;TIREE;N56293556;W006523212;;;W0065;WGE;EGPX;EGPX;;;00036;TIR;N56293556;W006523212;11770;342;;2
762;LF;TIS;THIERS;N45525460;E003331290;;;W0010;WGE;LFMM;LFFF;;;02258;TIS;N45525460;E003331290;10900;201;;2
763;EG;TLA;TALLA;N55295700;W003211000;;;W0046;WGE;EGPX;EGPX;;;02786;TLA;N55295700;W003211000;11380;509;;2
764;LR;TLA;TULCEA;N45044328;E028423423;;;E0046;WGE;LRBB;LRBB;;;00381;TLA;N45044328;E028423423;11480;238;;1
765;LE;TLD;TOLEDO;N39581004;W004201489;;;W0035;WGE;LECM;LECM;;;01936;TLD;N39581014;W004201463;11320;235;;2
769;EK;TNO;TRANO;N55462674;E011262108;;;E0010;WGE;EKDK;EKDK;;;-12;TNO;N55462674;E011262108;11740;380;;2
770;EG;TNT;TRENT;N53031400;W001401200;;;W0034;WGE;EGTT;EGTT;;;00968;TNT;N53031400;W001401200;11570;276;;2
771;ED;TOF;BERLIN-TEMPELHOF;N52282316;E013241940;;;E0020;WGE;EDBB;EDBB;;;00199;TOF;N52282316;E013241940;11410;447;;2
772;LI;TOP;TORINO;N44553150;E007514200;;;W0001;WGE;LIMM;LIMM;;;00866;TOP;N44553150;E007514200;11450;294;;2
773;EN;TOR;TORP;N59100880;E010153336;;;E0000;WGE;ENOR;ENOR;;;00269;TOR;N59100880;E010153336;11385;495;;2
774;LF;TOU;TOULOUSE BLAGNAC;N43405100;E001183530;;;W0010;WGE;LFBB;LFFF;;;00574;TOU;N43405100;E001183530;11770;255;;2
775;LY;TPL;TOPOLA;N44083660;E020444000;;;E0025;WGE;LYBA;LYBA;;;01526;TPL;N44083660;E020444000;11680;264;;1
777;LH;TPS;TAPIOSAP;N47293573;E019264640;;;E0026;WGE;LHCC;LHCC;;;00839;TPS;N47293577;E019264579;11590;177;;2
778;LS;TRA;TRASADINGEN;N47412216;E008261315;;;W0002;WGE;LSAS;LSAS;;;01850;TRA;N47412216;E008261315;11430;290;;2
779;LG;TRL;TRIPOLIS;N37241700;E022202700;;;E0021;;LGGG;LGGG;;;03428;TRL;N37241700;E022202700;11620;394;;2
780;EN;TRM;TRONDHEIM;N63313313;E010532427;;;W0007;WGE;ENOR;ENOR;;;01954;TRM;N63313313;E010532427;11250;480;;2
782;EG;TRN;TURNBERRY;N55184800;W004470200;;;W0052;WGE;EGPX;EGPX;;;00600;TRN;N55184800;W004470200;11750;272;;2
783;LA;TRN;TIRANA;N41245805;E019430549;;;E0020;;LAAA;LAAA;;;00144;TRN;N41245805;E019430549;11770;000;;0
784;EN;TRO;TROMSO;N69421004;E018594831;;;E0038;WGE;ENOR;ENOR;;;00545;TRO;N69421004;E018594831;11380;476;;2
788;ES;TRS;TROSA;N58561650;E017300800;;;E0035;WGE;ESAA;ESAA;;;00213;TRS;N58561650;E017300800;11430;561;;2
789;ED;TRT;TRENT;N54303975;E013145611;;;E0020;WGE;EDBB;EDBB;;;00041;TRT;N54303975;E013145611;10845;494;;2
790;EP;TRZ;TREBNI;N51182938;E017065151;;;E0022;WGE;EPWW;EPWW;;;00741;TRZ;N51182938;E017065151;11360;372;;2
792;LG;TSL;THESSALONIKI;N40271842;E022591876;;;E0032;;LGGG;LGGG;;;00800;TSL;N40271842;E022591876;11210;416;;2
795;LO;TUN;TULLN;N48183500;E015585100;;;E0016;WGE;LOVV;LOVV;;;00640;TUN;N48183500;E015585100;11140;178;;1
799;LI;TZO;TREZZO;N45333340;E009302590;;;E0002;WGE;LIMM;LIMM;;;00574;TZO;N45333340;E009302590;11180;000;;1
800;ES;UME;UMEA;N63471900;E020170648;;;E0055;WGE;ESAA;ESAA;;;00033;UME;N63471900;E020170648;11410;468;;2
801;EF;UTT;UTTI;N60535026;E026554608;;;E0075;WGE;EFES;EFES;;;00355;UTT;N60535026;E026554608;11460;442;;2
802;LE;VAB;ALBACETE;N38563770;W002000960;;;W0020;WGE;LECM;LECM;;;02277;VAB;N38563770;W002000960;11580;283;;1
804;LY;VAL;VALJEVO;N44192600;E019522890;;;E0032;WGE;LYBA;LYBA;;;01132;VAL;N44192600;E019522890;11660;335;;1
805;EF;VAS;VAASA;N63022894;E021455355;;;E0050;WGE;EFES;EFES;;;00036;VAS;N63022894;E021455355;11450;500;;2
806;LD;VBA;BARNA;N45445206;E017084822;;;E0010;WGE;LDZO;LDZO;;;00572;VBA;N45445206;E017084822;11740;318;;2
808;LE;VBZ;BADAJOZ;N38532360;W006485670;;;W0041;WGE;LECM;LECM;;;00597;VBZ;N38532360;W006485670;11680;;;1
810;EF;VEH;VEHKAA;N62584717;E027484984;;;E0080;WGE;EFES;EFES;;;00481;VEH;N62584717;E027484984;11300;281;;2
811;EK;VES;VESTA;N55361133;E008175986;;;E0000;WGE;EKDK;EKDK;;;00063;VES;N55361133;E008175986;11660;492;;2
813;LP;VFA;FARO;N37004868;W007583003;;;W0040;WGE;LPPC;LPPC;;;00050;VFA;N37004868;W007583003;11280;359;;2
814;EN;VFL;VARDEFJELL;N65524571;E013182876;;;E0008;WGE;ENOR;ENOR;;;02092;VFL;N65524571;E013182876;11225;472;;2
816;LE;VGO;VIGO;N42191671;W008360589;;;W0050;WGE;LECM;LECM;;;00905;VGO;N42191671;W008360589;11360;400;;0
818;LE;VIA;VILLAFRIA;N42211789;W003364890;;;W0026;WGE;LECM;LECM;;;02970;VIA;N42211806;W003364867;11140;;;2
819;LI;VIC;VICENZA;N45381431;E011403487;;;E0004;WGE;LIMM;LIMM;;;00195;VIC;N45381505;E011403489;11340;000;;2
820;LI;VIE;VIESTE;N41544630;E016025670;;;E0024;WGE;LIBB;LIBB;;;00985;VIE;N41544600;E016025630;11260;330;;2
821;EN;VIG;VIGRA DVOR;N62330745;E006020391;;;W0025;WGE;ENOR;ENOR;;;00285;VIG;N62330745;E006020391;11580;374;;2
822;EF;VIL;VILMAS;N61022059;E028070497;;;E0080;WGE;EFES;EFES;;;00363;VIL;N61021976;E028070082;11250;504;;2
824;LP;VIS;VISEU;N40432433;W007530905;;;W0045;WGE;LPPC;LPPC;;;02109;VIS;N40432433;W007530905;11310;;;2
825;LO;VIW;VILLACH;N46414701;E013545272;;;E0014;WGE;LOVV;LOVV;;;06285;VIW;N46414701;E013545272;11290;324;;2
826;LE;VJF;VEJER DE LA FRONTERA;N36144986;W005581874;;;W0037;WGE;LECM;LECM;;;00712;VJF;N36144986;W005581874;11780;000;;2
827;LE;VJZ;MADRID-TORREJON;N40335071;W003213720;;;W0031;WGE;LECM;LECM;;;02380;VJZ;N40335071;W003213720;11510;279;;0
829;LE;VLC;VALENCIA;N39290833;W000285896;;;W0020;WGE;LECB;LECB;;;00200;VLC;N39290853;W000285900;11610;521;;2
830;LK;VLM;VLASIM;N49421538;E015040027;;;E0016;WGE;LKAA;LKAA;;;01476;VLM;N49421538;E015040027;11430;290;;2
834;LI;VOG;VOGHERA;N44575200;E008581280;;;E0009;WGE;LIMM;LIMM;;;00388;VOG;N44575200;E008581280;11550;350;;2
835;EN;VOO;VOLLO;N60325615;E005074365;;;W0028;WGE;ENOR;ENOR;;;01050;VOO;N60325615;E005074365;11485;506;;2
836;LK;VOZ;VOZICE;N49315638;E014522879;;;E0014;WGE;LKAA;LKAA;;;02200;VOZ;N49315638;E014522879;11630;380;;2
837;LE;VRA;VITORIA;N42435478;W002515610;;;W0031;WGE;LECM;LECM;;;01903;VRA;N42435478;W002515610;11660;432;;0
838;EN;VRD;VARDO;N70212752;E031025005;;;E0117;WGE;ENOR;ENOR;;;00060;VRD;N70212752;E031025005;11410;466;;2
839;ES;VSB;VISBY;N57393418;E018204842;;;E0028;WGE;ESAA;ESAA;;;00154;VSB;N57393418;E018204842;11510;381;;2
840;LE;VSJ;MURCIA;N37464720;W000484600;;;W0030;WGE;LECB;LECB;;;00000;VSJ;N37464720;W000484600;11300;233;;2
841;LP;VSM;SANTA MARIA;N36574646;W025095901;;;W0109;WGE;LPPO;LPPO;;;00024;VSM;N36574646;W025095901;11370;;;3
842;ES;VSN;VASSEN;N58181118;E015423512;;;E0035;WGE;ESAA;ESAA;;;00423;VSN;N58181118;E015423512;11525;411;;1
843;LE;VTB;VILLATOBAS;N39465074;W003275046;;;W0026;WGE;LECM;LECM;;;02333;VTB;N39465057;W003275106;11270;000;;1
844;EF;VTI;VIHTI;N60273330;E024143865;;;E0057;WGE;EFES;EFES;;;00203;VTI;N60273330;E024143865;11700;439;;2
847;EG;WAL;WALLASEY;N53233100;W003080400;;;W0041;WGE;EGTT;EGTT;;;00055;WAL;N53233100;W003080400;11410;386;;2
848;EP;WAR;ZABOROWEK;N52153291;E020392555;;;E0040;WGE;EPWW;EPWW;;;00295;WAR;N52153291;E020392555;11490;337;;2
850;LO;WGM;WAGRAM;N48192610;E016292691;;;E0017;WGE;LOVV;LOVV;;;00574;WGM;N48192610;E016292691;11220;313;;2
851;EG;WIK;WICK;N58273174;W003060134;;;W0053;WGE;EGPX;EGPX;;;00110;WIK;N58273174;W003060134;11360;397;;2
852;LS;WIL;WILLISAU;N47104188;E007542130;;;W0000;WGE;LSAS;LSAS;;;02417;WIL;N47104188;E007542130;11690;324;;1
854;ED;WLD;WALDA;N48344591;E011074579;;;E0010;WGE;EDMM;EDUU;;;01396;WLD;N48344591;E011074579;11280;243;;2
857;ED;WRB;WARBURG;N51302051;E009063929;;;W0000;WGE;EDLL;EDVV;;;00838;WRB;N51302051;E009063929;11370;352;;2
858;LB;WRN;VARNA;N43135168;E027490177;;;E0040;;LBWR;LBWR;;;00197;WRN;N43135168;E027490177;11240;438;;2
866;LE;YES;YESTE;N38213880;W002210991;;;W0025;WGE;LECM;LECM;;;04783;YES;N38213873;W002211019;11520;;;2
867;LG;YNN;IOANNINA;N39420453;E020491242;;;E0020;;LGGG;LGGG;;;01568;YNN;N39420453;E020491242;10860;000;;0
869;LD;ZAG;ZAGREB;N45534401;E016182411;;;E0017;WGE;LDZO;LDZO;;;00420;ZAG;N45534401;E016182411;11370;306;;2
870;LG;ZAK;ZAKINTHOS;N37444500;E020530500;;;E0019;;LGGG;LGGG;;;00026;ZAK;N37444500;E020530500;11080;000;;0
872;LD;ZDA;ZADAR;N44054314;E015215114;;;E0016;WGE;LDZO;LDZO;;;00278;ZDA;N44054314;E015215114;10860;283;;2
873;LE;ZMR;ZAMORA;N41314864;W005382282;;;W0040;WGE;LECM;LECM;;;02110;ZMR;N41314867;W005382315;11710;579;;2
875;EN;ZOL;SOLA;N58523021;E005382455;;;W0027;WGE;ENOR;ENOR;;;00056;ZOL;N58523021;E005382455;11685;;;2
876;LS;ZUE;ZURICH EAST;N47353182;E008490355;;;W0001;WGE;LSAS;LSAS;;;01730;ZUE;N47353182;E008490355;11005;311;;2
877;ED;ZWN;ZWEIBRUCKEN;N49134466;E007250441;;;E0000;WGE;EDFF;EDUU;;;01177;ZWN;N49134466;E007250441;11480;000;;2
878;LE;ZZA;ZARAGOZA;N41392841;W001015111;;;W0030;WGE;LECM;LECM;;;00876;ZZA;N41392827;W001015074;11300;233;;1
