973;EG;ITSE;DURHAM TEES VALLEY RW05;N54302999;W001254097;EGNV;EG;W0036;WGE;EGTT;EGTT;;;00131;10850;403;06;0
974;EG;IEME;EAST MIDLANDS ILS/DME RW27;N52495799;W001194024;EGNX;EG;W0037;WGE;EGTT;EGTT;;;00322;10935;271;07;0
975;EG;IEMW;EAST MIDLANDS ILS/DME RW09;N52495799;W001194024;EGNX;EG;W0037;WGE;EGTT;EGTT;;;00322;10935;271;07;0
976;EG;IKIR;KIRKWALL RW27;N58573239;W002535740;EGPA;EG;W0053;WGE;EGPX;EGPX;;;00048;11010;;03;0
977;EG;IORK;KIRKWALL RW09;N58573239;W002535740;EGPA;EG;W0053;WGE;EGPX;EGPX;;;00048;11010;;03;0
978;EG;ISG;SUMBURGH ILS-27;N59525641;W001174326;EGPB;EG;W0057;WGE;EGPX;EGPX;;;00026;10850;322;03;0
979;EG;SUB;SUMBURGH ILS-09;N59525641;W001174326;EGPB;EG;W0057;WGE;EGPX;EGPX;;;00026;10850;322;03;0
980;EG;IABD;ABERDEEN ILS/DME RW34;N57120435;W002120238;EGPD;EG;W0050;WGE;EGTT;EGTT;;;00215;10990;541;05;0
981;EG;IAX;ABERDEEN ILS/DME RW16;N57120435;W002120238;EGPD;EG;W0050;WGE;EGTT;EGTT;;;00215;10990;541;05;0
982;EG;IDX;INVERNESS ILS/DME RW23;N57323047;W004024646;EGPE;EG;W0060;WGE;EGPX;EGPX;;;00043;10850;566;05;0
983;EG;ILN;INVERNESS ILS/DME RW05;N57323047;W004024646;EGPE;EG;W0060;WGE;EGPX;EGPX;;;00043;10850;566;05;0
984;EG;IOO;GLASGOW ILS/DME RWY 23;N55521074;W004260227;EGPF;EG;W0061;WGE;EGPX;EGPX;;;00034;11010;226;07;0
985;EG;IUU;GLASGOW ILS/DME RWY 05;N55521074;W004260227;EGPF;EG;W0061;WGE;EGPX;EGPX;;;00034;11010;226;06;0
986;EG;ITH;EDINBURGH;N55570623;W003222277;EGPH;EG;W0053;WGE;EGPX;EGPX;;;00123;10890;183;06;0
987;EG;IVG;EDINBURGH;N55570623;W003222277;EGPH;EG;W0053;WGE;EGPX;EGPX;;;00123;10890;183;06;0
988;EG;IKK;PRESTWICK DME RWY31;N55302810;W004353849;EGPK;EG;W0060;WGE;EGPX;EGPX;;;00048;11030;;07;0
989;EG;IPP;PRESTWICK DME RWY13;N55302810;W004353849;EGPK;EG;W0060;WGE;EGPX;EGPX;;;00048;11030;;07;0
991;EG;IDDE;DUNDEE RW10;N56270576;W003013303;EGPN;EG;W0051;WGE;EGPX;EGPX;;;00031;10810;155;04;0
992;EG;SOY;STORNOWAY RW36;N58125456;W006194477;EGPO;EG;W0070;WGE;EGPX;EGPX;;;00026;11090;;06;0
993;EG;STW;STORNOWAY RW18;N58125456;W006194477;EGPO;EG;W0070;WGE;EGPX;EGPX;;;00026;11090;;06;0
994;EG;ICMG;CAMBRIDGE ILS/DME RW23;N52122621;E000105437;EGSC;EG;W0030;WGE;EGTT;EGTT;;;00060;11130;;02;0
995;EG;INH;NORWICH ILS/DME RW27;N52403887;E001165942;EGSH;EG;W0028;WGE;EGTT;EGTT;;;00137;11090;422;05;0
996;EG;ISED;LONDON STANSTED RW05;N51530933;E000140103;EGSS;EG;W0030;WGE;EGTT;EGTT;;;00361;11050;291;08;0
997;EG;ISX;LONDON STANSTED RW23;N51530933;E000140103;EGSS;EG;W0030;WGE;EGTT;EGTT;;;00361;11050;291;08;0
998;EG;IET;EXETER ILS/DME RW08;N50440716;W003245174;EGTE;EG;W0040;WGE;EGTT;EGTT;;;00088;10990;;06;0
999;EG;IXR;EXETER ILS/DME RW26;N50440716;W003245174;EGTE;EG;W0040;WGE;EGTT;EGTT;;;00088;10990;;06;0
1000;EG;IBRF;BRISTOL FILTON RW09;N51311481;W002352853;EGTG;EG;W0040;WGE;EGTT;EGTT;;;00245;11055;482;05;0
1001;EG;IFB;BRISTOL FILTON RW27;N51311481;W002352853;EGTG;EG;W0040;WGE;EGTT;EGTT;;;00245;11055;482;05;0
1002;EG;INHT;NORTHOLT ILS-DME RW-25;N51331260;W000243760;EGWU;EG;W0040;WGE;EGTT;EGTT;;;00124;10855;192;02;0
1003;EH;ABA;AMSTERDAM ILS/DME RWY 36R;N52173744;E004463009;EHAM;EH;W0015;WGE;EHAA;EHAA;;;-11;11195;;02;0
1004;EH;BVB;AMSTERDAM ILS/DME RWY 27;N52191106;E004473117;EHAM;EH;W0015;WGE;EHAA;EHAA;;;-12;11155;332;02;0
1005;EH;KAG;AMSTERDAM ILS/DME RWY 06;N52182359;E004470580;EHAM;EH;W0015;WGE;EHAA;EHAA;;;-12;11055;298;;0
1006;EH;SA;AMSTERDAM ILS/DME RWY 36C;N52183174;E004440824;EHAM;EH;W0023;WGE;EHAA;EHAA;;;-12;10875;;02;0
1007;EH;SCH;AMSTERDAM ILS/DME RWY 22;N52184792;E004475519;EHAM;EH;W0020;WGE;EHAA;EHAA;;;-12;10915;;02;0
1008;EH;VPB;AMSTERDAM ILS/DME RWY 18R;N52212625;E004425010;EHAM;EH;W0015;WGE;EHAA;EHAA;;;-13;11010;414;02;0
1009;EH;BKN;MAASTRICH DME RW22;N50552066;E005464710;EHBK;EH;W0000;WGE;EHAA;EHAA;;;00365;11155;277;;0
1010;EH;BKZ;MAASTRICH DME RW04;N50552066;E005464710;EHBK;EH;W0000;WGE;EHAA;EHAA;;;00366;11155;277;;0
1011;EH;EHO;EINDHOVEN RWY22;N51272230;E005230156;EHEH;EH;W0011;WGE;EHAA;EHAA;;;00074;10975;;;0
1012;EH;EHZ;EINDHOVEN RWY04;N51263418;E005220636;EHEH;EH;W0011;WGE;EHAA;EHAA;;;00073;10975;;;0
1013;EH;MV;VALKENBURG I-05;N52092737;E004240525;EHVB;EH;W0023;WGE;EHAA;EHAA;;;00000;11090;119;;0
1014;EH;VV;VALKENBURG I-23;N52092737;E004240525;EHVB;EH;W0023;WGE;EHAA;EHAA;;;00000;11090;119;;0
1015;EI;ICN;CORK ILS/DME RW35;N51502995;W008292196;EICK;EI;W0068;WGE;EISN;EISN;;;00490;10990;188;06;0
1016;EI;ICS;CORK ILS/DME RW17;N51502995;W008292196;EICK;EI;W0068;WGE;EISN;EISN;;;00490;10990;;06;0
1017;EI;IFN;DONEGAL RW21;N55023814;W008202226;EIDL;EI;W0069;WGE;EISN;EISN;;;00033;11030;;03;0
1018;EI;IAC;DUBLIN ILS/DME RW16;N53260268;W006154321;EIDW;EI;W0063;WGE;EISN;EISN;;;00200;11150;449;02;0
1019;EI;IDE;DUBLIN ILS/DME RW10;N53251224;W006161389;EIDW;EI;W0063;WGE;EISN;EISN;;;00200;10890;588;07;0
1020;EI;IDW;DUBLIN ILS/DME RW28;N53251224;W006161389;EIDW;EI;W0063;WGE;EISN;EISN;;;00252;10890;183;07;0
1021;EI;IKR;KERRY ILS/DME RW26;N52105560;W009312807;EIKY;EI;W0071;WGE;EISN;EISN;;;00110;10870;371;05;0
1022;EI;ISE;SHANNON ILS/DME RW06;N52414723;W008562311;EINN;EI;W0068;WGE;EISN;EISN;;;00047;10950;;02;0
1023;EI;IWD;WATERFORD ILS/DME RW21;N52111956;W007050196;EIWF;EI;W0058;WGE;EISN;EISN;;;00110;11090;363;02;0
1024;EK;TR;AARHUS ILS/DME RW28L;N56180099;E010381084;EKAH;EK;E0004;WGE;EKDK;EKDK;;;00079;11110;422;;0
1025;EK;LEL;BILLUND ILS/DME RW27;N55442280;E009102717;EKBI;EK;W0001;WGE;EKDK;EKDK;;;00246;11070;223;;0
1026;EK;CH;COPENHAGEN DME RWY 04L;N55353589;E012362955;EKCH;EK;E0012;WGE;EKDK;EKDK;;;00014;11050;522;;0
1027;EK;KA;COPENHAGEN DME RWY 12;N55371798;E012382993;EKCH;EK;E0012;WGE;EKDK;EKDK;;;00013;10990;474;;0
1028;EK;KLK;COPENHAGEN DME RWY 22R;N55363503;E012380109;EKCH;EK;E0012;WGE;EKDK;EKDK;;;00014;11090;;;0
1029;EK;OXS;COPENHAGEN DME RWY 22L;N55372067;E012395727;EKCH;EK;E0012;WGE;EKDK;EKDK;;;00007;10950;115;;0
1030;EK;OY;COPENHAGEN DME RWY 30;N55365109;E012394289;EKCH;EK;E0012;WGE;EKDK;EKDK;;;00009;10890;274;;0
1031;EK;KR;KARUP;N56174698;E009071512;EKKA;EK;W0007;WGE;EKDK;EKDK;;;00176;10815;433;;0
1032;EK;OD;ODENSE ILS/DME RW24;N55284553;E010200714;EKOD;EK;W0002;WGE;EKDK;EKDK;;;00056;10835;;;0
1033;EK;KV;COPENHAGEN/ROSKILDE;N55351581;E012070908;EKRK;EK;E0010;WGE;EKDK;EKDK;;;00140;11150;;;0
1034;EK;IAR;BORNHOLM ILS/DME RW11;N55035300;E014445700;EKRN;EK;E0020;WGE;ESAA;ESAA;;;00055;10935;;;0
1035;EK;IRE;BORNHOLM ILS/DME RW29;N55034219;E014461222;EKRN;EK;E0020;WGE;ESAA;ESAA;;;00055;11030;;;0
1036;EK;CIM;SONDERBORG ILS-RW32;N54572939;E009475503;EKSB;EK;E0000;WGE;EKDK;EKDK;;;00021;11115;;;0
1037;EK;SDL;SINDAL ILS/DME RW27;N57300906;E010140506;EKSN;EK;E0002;WGE;EKDK;EKDK;;;00092;11015;518;;0
1038;EK;MF;VAGAR RW31;N62035353;W007170814;EKVG;EK;W0099;WGE;BIRD;BIRD;;;00280;11030;402;06;0
1039;EK;SF;VAGAR RW13;N62040601;W007164956;EKVG;EK;W0099;WGE;BIRD;BIRD;;;00280;10910;401;;0
1040;EK;AE;ALBORG ILS/DME RW08L;N57055020;E009522187;EKYT;EK;W0008;WGE;EKDK;EKDK;;;00019;10990;;;0
1041;EK;YT;AALBORG DME RWY26R;N57055020;E009522187;EKYT;EK;W0008;WGE;EKDK;EKDK;;;00019;10990;;;0
1042;EL;ILE;LUXEMBOURG ILS-RW06;N49370400;E006112800;ELLX;EL;W0010;WGE;EBBU;EBUR;;;01214;10990;419;;0
1043;EL;ILW;LUXEMBOURG ILS-RW24;N49375800;E006135900;ELLX;EL;W0010;WGE;EBBU;EBUR;;;01158;11070;161;;0
1044;EN;VGR;ALESUND/VIGRA ILS-DME RW25;N62334887;E006071516;ENAL;EN;W0020;WGE;ENOR;ENOR;;;00072;11195;;;0
1045;EN;BL;LLZ-DME RW08;N61232588;E005453668;ENBL;EN;W0070;WGE;ENOR;ENOR;;;01091;11070;;;0
1046;EN;FD;LLZ-DME RW26;N61231836;E005443715;ENBL;EN;W0030;WGE;ENOR;ENOR;;;01054;10935;;;0
